DATE,NPIV
2018-06-11 18:30,890.8360443
2018-06-11 19:30,888.1690696
2018-06-11 20:30,888.1807479
2018-06-11 21:30,882.9942116
2018-06-11 22:30,882.8366551
2018-06-11 23:30,883.254321
2018-06-12 0:30,878.3159584
2018-06-12 1:30,875.4128494
2018-06-12 2:30,871.0876536
2018-06-12 3:30,870.8173163
2018-06-12 4:30,871.4573172
2018-06-12 5:30,872.0272442
2018-06-12 6:30,870.5337304
2018-06-12 7:30,871.4165601
2018-06-12 8:30,871.7313814
2018-06-12 9:30,873.0801959
2018-06-12 10:30,872.8931327
2018-06-12 11:30,873.0065665
2018-06-12 12:30,871.7413053
2018-06-12 13:30,867.7038422
2018-06-12 14:30,864.0689449
2018-06-12 15:30,867.2046825
2018-06-12 16:30,876.0127133
2018-06-12 17:30,879.635391
2018-06-12 18:30,879.5413762
2018-06-12 19:30,880.1075682
2018-06-12 20:30,883.7575759
2018-06-12 21:30,887.5202166
2018-06-12 22:30,891.5194954
2018-06-12 23:30,891.4304885
2018-06-13 0:30,888.8410576
2018-06-13 1:30,887.4514555
2018-06-13 2:30,887.9097435
2018-06-13 3:30,888.981428
2018-06-13 4:30,896.4276792
2018-06-13 5:30,894.5146485
2018-06-13 6:30,898.4656728
2018-06-13 7:30,902.8777411
2018-06-13 8:30,902.9478716
2018-06-13 9:30,906.3466281
2018-06-13 10:30,906.7704109
2018-06-13 11:30,911.4298496
2018-06-13 12:30,917.8460906
2018-06-13 13:30,920.969924
2018-06-13 14:30,927.3429396
2018-06-13 15:30,934.1600235
2018-06-13 16:30,940.5656248
2018-06-13 17:30,938.4283479
2018-06-13 18:30,938.7127345
2018-06-13 19:30,942.1656534
2018-06-13 20:30,944.6830558
2018-06-13 21:30,946.8675518
2018-06-13 22:30,947.9439056
2018-06-13 23:30,948.2206829
2018-06-14 0:30,942.7191201
2018-06-14 1:30,939.7614961
2018-06-14 2:30,935.9388356
2018-06-14 3:30,933.8746836
2018-06-14 4:30,926.1197861
2018-06-14 5:30,922.7319274
2018-06-14 6:30,920.5062634
2018-06-14 7:30,915.7536392
2018-06-14 8:30,911.7914113
2018-06-14 9:30,910.2152216
